id_viaje,linea,origen,destino,horario_salida,horario_llegada,pasajeros
9048,Roca,Constitución,La Plata,20:30,21:03,392
9049,San Martín,Retiro,San Miguel,16:30,17:24,608
9050,Sarmiento,Moreno,Once,08:00,09:22,670
9051,Sarmiento,Moreno,Castelar,12:15,13:32,229
9052,Belgrano Sur,Marinos del Crucero,González Catán,15:30,15:54,475
9053,San Martín,Retiro,Pilar,19:30,20:52,585
9054,Sarmiento,Merlo,Moreno,10:00,10:36,732
9055,Sarmiento,Once,Merlo,16:45,18:24,448
9056,Sarmiento,Merlo,Castelar,05:45,07:19,620
9057,Sarmiento,Moreno,Once,14:30,15:24,607
9058,San Martín,Pilar,San Miguel,07:30,08:07,264
9059,Belgrano Sur,Buenos Aires,Marinos del Crucero,14:30,15:51,733
9060,Sarmiento,Once,Moreno,20:30,22:27,285
9061,Belgrano Sur,Buenos Aires,Marinos del Crucero,13:30,14:35,484
9062,Belgrano Sur,González Catán,Marinos del Crucero,10:30,12:17,377
9063,Belgrano Sur,González Catán,Buenos Aires,22:45,00:06,447
9064,Mitre,Retiro,Tigre,17:30,18:01,367
9065,San Martín,San Miguel,Retiro,18:30,20:28,327
9066,Mitre,Victoria,Retiro,15:45,16:29,776
9067,Mitre,Victoria,Retiro,19:30,20:53,212
9068,Belgrano Sur,Marinos del Crucero,González Catán,05:00,06:44,326
9069,Sarmiento,Castelar,Moreno,07:30,08:10,371
9070,Mitre,Tigre,Retiro,15:30,16:47,190
9071,Sarmiento,Castelar,Moreno,12:00,13:08,585
9072,Mitre,Belgrano,Tigre,13:30,14:24,362
9073,Belgrano Sur,Marinos del Crucero,Buenos Aires,10:30,12:12,592
9074,Roca,Ezeiza,Temperley,09:30,11:08,571
9075,Mitre,Tigre,Belgrano,11:45,12:48,272
9076,Belgrano Sur,Marinos del Crucero,González Catán,15:30,16:23,283
9077,San Martín,San Miguel,José C. Paz,15:15,16:24,583
9078,Mitre,Victoria,Belgrano,11:45,12:32,558
9079,San Martín,José C. Paz,Retiro,14:00,15:58,364
9080,San Martín,Pilar,San Miguel,19:30,20:10,787
9081,Roca,Ezeiza,La Plata,05:30,06:30,738
9082,Mitre,Tigre,Retiro,19:00,19:21,146
9083,Belgrano Sur,Marinos del Crucero,González Catán,11:00,13:00,377
9084,Mitre,Retiro,Belgrano,18:30,19:44,354
9085,Mitre,Tigre,Retiro,20:15,21:26,766
9086,San Martín,José C. Paz,San Miguel,13:00,13:24,526
9087,Roca,Constitución,La Plata,16:15,17:31,519
9088,San Martín,Pilar,José C. Paz,16:45,18:17,525
9089,San Martín,Pilar,San Miguel,14:00,14:28,448
9090,Roca,Constitución,Temperley,04:30,06:01,497
9091,Mitre,Tigre,Belgrano,08:00,08:49,696
9092,San Martín,José C. Paz,San Miguel,19:00,20:39,396
9093,Belgrano Sur,Buenos Aires,González Catán,22:45,23:39,426
9094,Mitre,Belgrano,Tigre,18:15,19:40,357
9095,Belgrano Sur,Buenos Aires,Marinos del Crucero,08:15,08:54,678
9096,Mitre,Belgrano,Tigre,17:15,17:59,791
9097,Mitre,Victoria,Retiro,19:30,20:11,436
9098,San Martín,Retiro,San Miguel,16:15,17:00,544
9099,San Martín,José C. Paz,San Miguel,04:45,05:56,248
9100,Roca,Constitución,Ezeiza,04:00,04:27,180
9101,Roca,Constitución,Temperley,15:15,17:01,178
9102,Roca,La Plata,Temperley,05:45,07:14,784
9103,San Martín,San Miguel,Retiro,07:15,08:21,451
9104,Sarmiento,Moreno,Castelar,21:45,23:04,447
9105,Belgrano Sur,Marinos del Crucero,González Catán,12:45,13:19,733
9106,Roca,Temperley,Constitución,04:15,04:55,628
9107,Mitre,Retiro,Belgrano,18:15,19:29,357
9108,San Martín,José C. Paz,Pilar,19:15,20:58,352
9109,Belgrano Sur,Marinos del Crucero,González Catán,08:00,09:32,565
9110,San Martín,San Miguel,Retiro,21:15,21:46,636
9111,Sarmiento,Once,Moreno,12:00,13:15,445
9112,San Martín,San Miguel,José C. Paz,07:15,07:55,666
9113,Roca,La Plata,Temperley,09:00,10:19,178
9114,Sarmiento,Merlo,Castelar,13:45,15:37,720
9115,San Martín,José C. Paz,Pilar,13:15,14:08,363
9116,Mitre,Victoria,Tigre,06:00,07:00,144
9117,Mitre,Victoria,Retiro,14:00,15:42,497
9118,Belgrano Sur,Marinos del Crucero,Buenos Aires,05:45,07:21,727
9119,Roca,Ezeiza,La Plata,08:30,09:51,562
9120,Mitre,Victoria,Retiro,17:15,18:54,349
9121,Belgrano Sur,Marinos del Crucero,González Catán,11:00,11:27,243
9122,Belgrano Sur,González Catán,Marinos del Crucero,21:00,21:53,264
9123,Belgrano Sur,González Catán,Marinos del Crucero,22:15,23:45,526
9124,Belgrano Sur,González Catán,Marinos del Crucero,10:30,12:27,564
9125,Sarmiento,Moreno,Once,13:00,13:35,144
9126,Sarmiento,Merlo,Castelar,20:30,21:35,112
9127,Mitre,Belgrano,Retiro,09:45,10:35,479
9128,Roca,Constitución,Temperley,15:15,16:57,399
9129,San Martín,San Miguel,Retiro,15:45,16:48,227
9130,San Martín,San Miguel,José C. Paz,17:45,19:22,353
9131,San Martín,Pilar,San Miguel,13:00,14:50,786
9132,Sarmiento,Merlo,Moreno,22:15,22:40,557
9133,Belgrano Sur,Buenos Aires,González Catán,14:15,14:38,118
9134,Sarmiento,Once,Moreno,12:30,14:21,578
9135,San Martín,Pilar,José C. Paz,22:15,23:19,369
9136,San Martín,San Miguel,José C. Paz,05:45,07:09,113
9137,Belgrano Sur,Marinos del Crucero,González Catán,06:30,06:50,661
9138,Mitre,Victoria,Retiro,15:00,15:33,160
9139,Mitre,Tigre,Retiro,22:15,22:45,422
9140,Mitre,Victoria,Tigre,11:15,11:53,728
9141,Roca,Constitución,La Plata,19:45,21:30,605
9142,Sarmiento,Once,Moreno,13:00,13:58,300
9143,Belgrano Sur,González Catán,Buenos Aires,07:45,08:11,572
9144,Mitre,Belgrano,Retiro,15:45,17:21,217
9145,Belgrano Sur,Buenos Aires,González Catán,15:45,16:07,581
9146,Roca,Constitución,Ezeiza,04:45,05:32,112
9147,Roca,Constitución,Temperley,09:15,10:38,658
9148,San Martín,José C. Paz,San Miguel,12:00,13:45,183
9149,San Martín,San Miguel,Retiro,06:00,06:27,172
9150,Sarmiento,Castelar,Moreno,04:00,05:36,110
9151,Sarmiento,Merlo,Moreno,07:15,09:14,374
9152,Sarmiento,Moreno,Castelar,13:15,14:54,528
9153,San Martín,José C. Paz,San Miguel,06:30,07:14,153
9154,Roca,Temperley,Constitución,07:30,08:56,406
9155,Belgrano Sur,Buenos Aires,Marinos del Crucero,09:15,11:02,649
9156,Sarmiento,Once,Castelar,05:30,06:50,165
9157,San Martín,José C. Paz,Retiro,14:15,16:08,361
9158,Roca,La Plata,Constitución,17:00,17:59,429
9159,Roca,Constitución,Temperley,13:45,15:00,174
9160,Belgrano Sur,González Catán,Marinos del Crucero,18:30,19:02,123
9161,Roca,La Plata,Temperley,11:45,12:07,672
9162,Sarmiento,Merlo,Castelar,14:00,14:41,412
9163,Belgrano Sur,González Catán,Buenos Aires,07:15,07:42,752
9164,Belgrano Sur,Marinos del Crucero,Buenos Aires,20:30,22:22,155
9165,Sarmiento,Once,Merlo,15:00,16:35,285
9166,Sarmiento,Castelar,Moreno,05:45,06:26,246
9167,Roca,Constitución,La Plata,06:30,07:40,520
9168,Mitre,Belgrano,Retiro,09:30,10:13,167
9169,Belgrano Sur,Buenos Aires,González Catán,21:45,22:13,346
9170,Roca,La Plata,Temperley,13:30,14:51,546
9171,Mitre,Retiro,Belgrano,15:00,15:48,606
9172,Roca,Ezeiza,La Plata,06:45,07:11,663
9173,San Martín,Pilar,San Miguel,15:15,16:06,143
9174,San Martín,Pilar,Retiro,19:45,20:51,567
9175,Mitre,Retiro,Belgrano,13:30,14:48,586
9176,Mitre,Victoria,Tigre,04:45,06:34,177
9177,Roca,Ezeiza,La Plata,18:45,20:10,366
9178,Mitre,Retiro,Belgrano,21:15,23:15,110
9179,Belgrano Sur,Marinos del Crucero,González Catán,13:00,14:50,140
9180,Roca,Temperley,Constitución,19:00,20:36,430
9181,San Martín,José C. Paz,San Miguel,10:45,12:18,220
9182,Mitre,Victoria,Tigre,12:15,13:36,426
9183,Mitre,Belgrano,Retiro,08:30,09:50,182
9184,Sarmiento,Once,Castelar,14:15,14:46,320
9185,Mitre,Belgrano,Tigre,16:00,16:54,670
9186,Roca,Ezeiza,Temperley,22:45,23:24,525
9187,Mitre,Victoria,Belgrano,21:30,22:16,384
9188,Mitre,Belgrano,Victoria,05:30,06:06,139
9189,Sarmiento,Castelar,Moreno,22:30,00:04,750
9190,Roca,Constitución,Temperley,21:15,21:46,621
9191,Mitre,Retiro,Belgrano,20:00,20:50,400
9192,Belgrano Sur,Marinos del Crucero,Buenos Aires,12:00,12:35,301
9193,Sarmiento,Castelar,Once,08:00,09:56,339
9194,Sarmiento,Merlo,Once,12:45,13:29,644
9195,Sarmiento,Castelar,Moreno,11:45,13:34,568
9196,Belgrano Sur,González Catán,Buenos Aires,15:30,16:17,120
9197,Sarmiento,Castelar,Once,16:45,17:48,342
9198,Mitre,Belgrano,Tigre,10:45,11:28,463
9199,Sarmiento,Merlo,Once,06:30,07:42,698
9200,Mitre,Retiro,Tigre,20:45,21:14,319
9201,Belgrano Sur,Marinos del Crucero,González Catán,18:00,19:06,342
9202,Sarmiento,Moreno,Once,17:15,18:12,435
9203,Mitre,Victoria,Belgrano,17:00,17:55,644
9204,Roca,Ezeiza,Constitución,11:00,12:51,574
9205,Roca,Constitución,La Plata,14:00,15:58,508
9206,Mitre,Belgrano,Retiro,12:15,13:03,106
9207,Mitre,Belgrano,Tigre,21:15,22:12,529
9208,Roca,Constitución,Ezeiza,12:30,13:41,195
9209,Belgrano Sur,Buenos Aires,González Catán,11:30,12:18,298
9210,Sarmiento,Merlo,Once,22:00,23:54,475
9211,Roca,La Plata,Ezeiza,05:15,06:04,753
9212,Roca,Ezeiza,Temperley,11:45,12:19,589
9213,Roca,Temperley,Constitución,11:15,12:53,630
9214,San Martín,Retiro,San Miguel,17:30,18:11,566
9215,Mitre,Belgrano,Tigre,18:00,19:46,630
9216,Mitre,Belgrano,Victoria,06:00,06:39,750
9217,Belgrano Sur,González Catán,Buenos Aires,18:45,20:20,548
9218,San Martín,José C. Paz,Retiro,17:15,18:55,368
9219,Mitre,Retiro,Tigre,18:45,19:31,794
9220,Mitre,Tigre,Belgrano,22:30,22:58,209
9221,Roca,Temperley,Constitución,15:15,16:32,673
9222,Sarmiento,Castelar,Moreno,05:45,06:25,321
9223,Roca,Temperley,Constitución,13:00,14:07,282
9224,Sarmiento,Once,Moreno,05:00,06:56,147
9225,Roca,Temperley,La Plata,11:15,11:56,558
9226,Roca,Constitución,Temperley,10:45,11:26,644
9227,Belgrano Sur,Marinos del Crucero,Buenos Aires,06:30,08:02,732
9228,San Martín,San Miguel,Pilar,15:00,15:47,750
9229,Belgrano Sur,González Catán,Marinos del Crucero,19:30,19:51,684
9230,San Martín,Pilar,José C. Paz,14:45,15:17,473
9231,San Martín,José C. Paz,Pilar,13:30,14:09,370
9232,Belgrano Sur,Buenos Aires,Marinos del Crucero,06:15,06:36,238
9233,Mitre,Retiro,Belgrano,17:15,17:47,657
9234,Belgrano Sur,González Catán,Marinos del Crucero,16:00,16:20,741
9235,Mitre,Tigre,Retiro,06:00,07:19,723
9236,San Martín,José C. Paz,San Miguel,17:45,19:24,323
9237,Mitre,Tigre,Victoria,07:30,08:05,186
9238,San Martín,José C. Paz,Retiro,20:00,21:20,716
9239,San Martín,Pilar,José C. Paz,22:00,23:52,755
9240,Mitre,Belgrano,Tigre,12:45,13:53,491
9241,Belgrano Sur,Buenos Aires,González Catán,08:30,10:26,286
9242,Roca,Ezeiza,Temperley,18:00,19:03,314
9243,Sarmiento,Moreno,Once,16:45,18:07,629
9244,San Martín,San Miguel,Retiro,12:00,13:54,197
9245,Roca,Constitución,Ezeiza,04:15,05:10,368
9246,Roca,La Plata,Temperley,05:45,06:51,210
9247,Roca,Ezeiza,Temperley,07:00,08:30,216
9248,San Martín,Retiro,San Miguel,08:45,09:59,629
9249,Sarmiento,Moreno,Once,21:00,22:30,162
9250,Belgrano Sur,Marinos del Crucero,González Catán,22:30,23:59,279
9251,Roca,Temperley,La Plata,21:15,21:54,519
9252,San Martín,San Miguel,José C. Paz,15:15,16:27,368
9253,Mitre,Victoria,Tigre,12:00,13:46,654
9254,Belgrano Sur,Marinos del Crucero,Buenos Aires,20:00,20:28,554
9255,San Martín,José C. Paz,Pilar,06:30,07:03,148
9256,Mitre,Victoria,Retiro,20:15,21:02,134
9257,San Martín,Retiro,San Miguel,14:00,15:26,745
9258,Mitre,Tigre,Retiro,18:45,20:31,676
9259,Roca,Constitución,La Plata,19:00,21:00,319
9260,Roca,Ezeiza,La Plata,14:45,15:13,714
9261,San Martín,José C. Paz,Retiro,12:15,12:58,602
9262,Roca,Constitución,Temperley,13:45,14:32,280
9263,Belgrano Sur,Marinos del Crucero,Buenos Aires,18:00,19:13,367
9264,Sarmiento,Castelar,Merlo,11:45,13:31,613
9265,Sarmiento,Moreno,Merlo,19:30,19:51,300
9266,Sarmiento,Moreno,Once,10:15,10:42,792
9267,Sarmiento,Once,Merlo,12:15,13:04,702
9268,Sarmiento,Merlo,Castelar,17:45,18:36,139
9269,Mitre,Retiro,Victoria,13:45,14:53,276
9270,Belgrano Sur,Buenos Aires,Marinos del Crucero,21:00,21:46,360
9271,Sarmiento,Once,Merlo,04:30,05:19,788
9272,Sarmiento,Merlo,Castelar,19:30,21:02,781
9273,Mitre,Tigre,Retiro,13:45,14:18,746
9274,San Martín,Retiro,Pilar,13:45,14:39,451
9275,Sarmiento,Once,Castelar,13:30,14:49,663
9276,San Martín,Pilar,San Miguel,06:30,07:49,103
9277,San Martín,José C. Paz,Retiro,14:30,15:29,216
9278,San Martín,José C. Paz,Retiro,22:30,23:39,790
9279,Belgrano Sur,González Catán,Buenos Aires,19:45,21:27,122
9280,Belgrano Sur,Marinos del Crucero,Buenos Aires,19:30,20:44,597
9281,San Martín,Pilar,San Miguel,07:15,09:08,349
9282,San Martín,Pilar,Retiro,07:30,08:21,239
9283,Roca,La Plata,Ezeiza,14:00,15:44,234
9284,Belgrano Sur,González Catán,Buenos Aires,04:00,05:09,498
9285,San Martín,Retiro,San Miguel,07:00,08:03,157
9286,Belgrano Sur,González Catán,Buenos Aires,06:15,06:43,348
9287,Belgrano Sur,González Catán,Marinos del Crucero,10:30,12:17,679
9288,Mitre,Retiro,Tigre,04:00,05:58,397
9289,Sarmiento,Once,Merlo,10:30,11:50,797
9290,Belgrano Sur,González Catán,Buenos Aires,08:00,09:31,182
9291,Sarmiento,Merlo,Castelar,15:00,16:10,452
9292,Mitre,Victoria,Belgrano,19:45,21:28,102
9293,Mitre,Retiro,Belgrano,04:45,05:35,386
9294,Roca,Ezeiza,La Plata,12:00,13:42,743
9295,Sarmiento,Castelar,Merlo,09:30,10:40,344
9296,Sarmiento,Castelar,Moreno,10:15,11:18,752
9297,Sarmiento,Moreno,Once,04:15,06:01,537
9298,Sarmiento,Merlo,Moreno,16:45,18:18,289
9299,San Martín,José C. Paz,Retiro,12:45,13:40,184
9300,Sarmiento,Merlo,Once,10:15,12:14,467
9301,Roca,Temperley,Constitución,19:15,19:45,466
9302,San Martín,Retiro,San Miguel,07:15,08:34,758
9303,San Martín,José C. Paz,Pilar,14:45,15:19,633
9304,Sarmiento,Castelar,Moreno,16:00,17:49,290
9305,Sarmiento,Merlo,Castelar,15:00,16:10,535
9306,Roca,Ezeiza,Temperley,05:15,06:19,563
9307,Mitre,Tigre,Retiro,18:30,20:06,279
9308,San Martín,San Miguel,Pilar,04:45,06:26,260
9309,Sarmiento,Merlo,Once,12:00,13:27,685
9310,Belgrano Sur,González Catán,Marinos del Crucero,06:15,07:50,164
9311,Belgrano Sur,Buenos Aires,Marinos del Crucero,11:45,12:22,759
9312,Mitre,Belgrano,Retiro,11:45,12:10,691
9313,Belgrano Sur,González Catán,Buenos Aires,15:30,17:18,561
9314,Sarmiento,Once,Moreno,14:15,16:12,430
9315,Sarmiento,Moreno,Once,06:00,06:43,478
9316,Belgrano Sur,Buenos Aires,González Catán,17:30,18:16,611
9317,San Martín,Retiro,Pilar,10:00,10:46,218
9318,Roca,Constitución,La Plata,17:30,18:22,337
9319,San Martín,José C. Paz,Pilar,17:30,18:03,645
9320,Sarmiento,Castelar,Moreno,19:30,20:47,304
9321,San Martín,Retiro,San Miguel,08:00,08:56,735
9322,Belgrano Sur,Buenos Aires,Marinos del Crucero,05:30,07:08,701
9323,Sarmiento,Once,Castelar,21:30,21:57,452
9324,Belgrano Sur,Buenos Aires,González Catán,18:45,19:08,486
9325,Belgrano Sur,Buenos Aires,Marinos del Crucero,15:15,15:54,648
9326,San Martín,José C. Paz,San Miguel,06:45,08:05,486
9327,Mitre,Belgrano,Tigre,15:45,17:44,665
9328,San Martín,Retiro,San Miguel,16:30,16:51,323
9329,San Martín,San Miguel,Pilar,04:00,05:20,480
9330,Roca,Ezeiza,Constitución,13:30,14:16,267
9331,Mitre,Belgrano,Retiro,05:45,07:22,336
9332,Roca,Constitución,La Plata,10:15,11:26,280
9333,San Martín,Pilar,San Miguel,13:30,14:32,571
9334,San Martín,Retiro,San Miguel,17:00,18:10,445
9335,San Martín,San Miguel,Retiro,05:30,06:50,492
9336,Sarmiento,Merlo,Once,10:45,11:52,520
9337,Belgrano Sur,González Catán,Marinos del Crucero,05:45,06:49,597
9338,San Martín,José C. Paz,San Miguel,21:00,22:23,540
9339,Sarmiento,Castelar,Merlo,17:15,18:43,557
9340,Belgrano Sur,Marinos del Crucero,Buenos Aires,20:30,22:03,272
9341,Mitre,Victoria,Retiro,15:30,17:06,289
9342,Sarmiento,Castelar,Merlo,11:30,12:42,397
9343,Roca,Constitución,Temperley,08:30,09:05,530
9344,Sarmiento,Castelar,Merlo,08:45,10:43,326
9345,Roca,Ezeiza,Temperley,21:45,22:52,145
9346,San Martín,José C. Paz,Retiro,15:45,17:34,432
9347,Mitre,Victoria,Belgrano,13:30,15:17,180
9348,Roca,Ezeiza,Temperley,08:30,09:27,114
9349,San Martín,Pilar,Retiro,09:45,11:27,244
9350,Belgrano Sur,Marinos del Crucero,Buenos Aires,11:15,12:01,659
9351,Sarmiento,Castelar,Moreno,10:15,11:36,671
9352,Belgrano Sur,González Catán,Buenos Aires,22:15,22:40,761
9353,Mitre,Tigre,Retiro,09:00,09:48,117
9354,Mitre,Tigre,Retiro,21:30,23:01,477
9355,San Martín,José C. Paz,Retiro,08:30,10:30,684
9356,Belgrano Sur,Marinos del Crucero,González Catán,04:00,05:40,104
9357,Sarmiento,Castelar,Once,09:30,10:25,637
9358,Belgrano Sur,González Catán,Marinos del Crucero,19:30,21:09,211
9359,San Martín,Pilar,Retiro,14:30,15:13,180
9360,San Martín,Retiro,San Miguel,07:15,09:09,661
9361,Sarmiento,Once,Castelar,11:00,11:22,535
9362,Belgrano Sur,Buenos Aires,Marinos del Crucero,08:00,09:20,488
9363,Mitre,Victoria,Tigre,07:45,09:04,102
9364,Belgrano Sur,Buenos Aires,Marinos del Crucero,16:15,16:53,381
9365,San Martín,San Miguel,José C. Paz,09:00,10:02,111
9366,Mitre,Victoria,Retiro,08:45,10:22,415
9367,Sarmiento,Moreno,Castelar,05:45,07:14,432
9368,Belgrano Sur,Marinos del Crucero,González Catán,22:30,23:20,777
9369,Roca,Temperley,La Plata,22:30,00:14,469
9370,Belgrano Sur,Buenos Aires,González Catán,16:15,18:15,716
9371,Sarmiento,Once,Moreno,08:15,09:25,327
9372,Roca,Ezeiza,Temperley,16:30,17:11,343
9373,Belgrano Sur,Buenos Aires,Marinos del Crucero,04:45,05:56,301
9374,San Martín,San Miguel,Pilar,14:45,15:10,107
9375,San Martín,San Miguel,José C. Paz,04:30,06:19,746
9376,Roca,Constitución,La Plata,13:15,14:07,421
9377,Belgrano Sur,Marinos del Crucero,González Catán,18:45,19:54,753
9378,Sarmiento,Moreno,Once,22:30,22:56,295
9379,Belgrano Sur,Marinos del Crucero,Buenos Aires,05:45,07:23,623
9380,Roca,Constitución,La Plata,05:30,07:30,356
9381,Belgrano Sur,Buenos Aires,González Catán,06:30,08:00,684
9382,San Martín,Retiro,José C. Paz,21:15,21:58,560
9383,Sarmiento,Once,Castelar,11:45,12:11,553
9384,Roca,Ezeiza,Temperley,09:30,09:57,688
9385,Sarmiento,Moreno,Once,18:15,18:49,248
9386,Belgrano Sur,Marinos del Crucero,González Catán,13:15,15:02,625
9387,Mitre,Retiro,Tigre,10:45,11:59,622
9388,Sarmiento,Merlo,Once,17:30,19:04,775
9389,Belgrano Sur,González Catán,Marinos del Crucero,22:00,23:49,305
9390,San Martín,San Miguel,Retiro,04:45,06:13,291
9391,San Martín,San Miguel,José C. Paz,20:15,21:26,217
9392,Roca,Ezeiza,Temperley,05:00,05:39,651
9393,San Martín,José C. Paz,Retiro,10:15,10:41,560
9394,Belgrano Sur,Marinos del Crucero,González Catán,20:30,22:24,239
9395,San Martín,Pilar,Retiro,07:00,07:29,403
9396,Belgrano Sur,González Catán,Marinos del Crucero,19:00,20:39,109
9397,San Martín,Pilar,José C. Paz,10:45,12:17,662
9398,Roca,Ezeiza,La Plata,17:00,18:03,358
9399,San Martín,San Miguel,Retiro,22:00,23:19,153
9400,Sarmiento,Once,Castelar,22:15,00:05,588
9401,San Martín,José C. Paz,Pilar,09:00,10:25,220
9402,Mitre,Retiro,Victoria,19:45,20:05,702
9403,Sarmiento,Once,Castelar,19:45,21:43,473
9404,Roca,Ezeiza,Temperley,07:45,08:53,626
9405,San Martín,Retiro,José C. Paz,07:00,08:10,642
9406,Sarmiento,Once,Castelar,10:30,12:25,203
9407,Mitre,Tigre,Belgrano,18:00,18:40,492
9408,Roca,Constitución,Ezeiza,05:15,06:40,473
9409,San Martín,José C. Paz,Pilar,16:00,16:52,189
9410,San Martín,José C. Paz,Retiro,18:30,19:31,405
9411,Mitre,Retiro,Victoria,04:00,05:09,604
9412,Mitre,Retiro,Tigre,08:30,08:50,776
9413,Sarmiento,Once,Merlo,09:45,10:20,164
9414,Mitre,Retiro,Tigre,04:00,04:23,640
9415,San Martín,Pilar,Retiro,12:30,14:15,317
9416,Belgrano Sur,Marinos del Crucero,González Catán,06:15,06:47,639
9417,San Martín,Pilar,Retiro,11:30,12:21,138
9418,Mitre,Tigre,Retiro,09:15,10:44,625
9419,Roca,Ezeiza,Temperley,22:45,23:21,416
9420,Mitre,Tigre,Victoria,13:00,14:39,560
9421,San Martín,San Miguel,José C. Paz,22:45,23:43,156
9422,Sarmiento,Castelar,Moreno,06:15,07:20,793
9423,San Martín,José C. Paz,Pilar,10:00,11:15,575
9424,Belgrano Sur,Marinos del Crucero,Buenos Aires,17:15,18:00,577
9425,Roca,Temperley,La Plata,10:45,12:27,146
9426,Mitre,Retiro,Tigre,14:30,16:26,482
9427,San Martín,Retiro,San Miguel,05:00,05:54,419
9428,San Martín,Pilar,Retiro,15:45,16:40,407
9429,Sarmiento,Once,Moreno,18:15,20:08,411
9430,San Martín,José C. Paz,Pilar,16:00,16:40,387
9431,Sarmiento,Once,Merlo,21:00,22:16,357
9432,San Martín,José C. Paz,Pilar,04:45,05:29,225
9433,San Martín,San Miguel,José C. Paz,09:00,10:45,197
9434,Sarmiento,Moreno,Once,12:45,14:12,312
9435,San Martín,José C. Paz,Pilar,10:15,11:49,231
9436,Roca,Constitución,La Plata,19:30,20:12,499
9437,Roca,La Plata,Constitución,05:45,07:20,733
9438,Roca,Ezeiza,Temperley,10:45,12:39,405
9439,Belgrano Sur,Marinos del Crucero,González Catán,22:30,23:10,116
9440,Sarmiento,Moreno,Once,12:45,14:08,657
9441,Sarmiento,Merlo,Once,22:45,00:34,344
9442,Mitre,Victoria,Belgrano,14:15,15:40,397
9443,San Martín,José C. Paz,Retiro,16:45,17:18,306
9444,Belgrano Sur,Buenos Aires,Marinos del Crucero,04:45,06:09,219
9445,Roca,Ezeiza,Constitución,18:00,19:57,626
9446,Sarmiento,Once,Castelar,15:00,16:52,681
9447,Sarmiento,Moreno,Merlo,14:15,15:30,536
9448,Roca,Constitución,Ezeiza,07:30,08:18,721
9449,San Martín,José C. Paz,Pilar,21:45,23:36,646
9450,Belgrano Sur,Marinos del Crucero,González Catán,11:15,12:07,691
9451,Mitre,Belgrano,Tigre,22:00,23:27,740
9452,Roca,Constitución,Temperley,16:30,17:35,705
9453,Mitre,Victoria,Belgrano,19:00,20:39,764
9454,Roca,Constitución,Ezeiza,18:00,19:25,514
9455,Belgrano Sur,González Catán,Marinos del Crucero,16:15,17:41,408
9456,San Martín,José C. Paz,San Miguel,08:30,09:38,532
9457,Belgrano Sur,Buenos Aires,Marinos del Crucero,19:45,20:09,271
9458,Sarmiento,Moreno,Merlo,06:45,08:25,487
9459,Mitre,Retiro,Belgrano,12:45,13:51,314
9460,Sarmiento,Moreno,Merlo,13:15,15:11,706
9461,Belgrano Sur,Buenos Aires,Marinos del Crucero,17:45,19:29,334
9462,Sarmiento,Castelar,Merlo,11:00,12:54,607
9463,Belgrano Sur,Buenos Aires,González Catán,04:30,05:37,753
9464,Belgrano Sur,González Catán,Buenos Aires,20:45,22:06,596
9465,Belgrano Sur,Marinos del Crucero,Buenos Aires,21:15,22:29,608
9466,Belgrano Sur,González Catán,Marinos del Crucero,21:15,22:11,526
9467,Belgrano Sur,Buenos Aires,González Catán,13:15,14:33,229
9468,Sarmiento,Castelar,Once,13:30,15:25,386
9469,Sarmiento,Merlo,Moreno,10:30,11:16,672
9470,Roca,Temperley,Ezeiza,07:30,09:08,593
9471,Sarmiento,Castelar,Moreno,18:45,20:41,567
9472,Belgrano Sur,Buenos Aires,González Catán,21:00,21:57,660
9473,Mitre,Belgrano,Tigre,18:45,20:14,734
9474,Roca,La Plata,Constitución,04:30,06:29,355
9475,Sarmiento,Castelar,Once,12:45,14:09,218
9476,Roca,Constitución,Temperley,08:30,10:04,214
9477,Mitre,Tigre,Belgrano,14:15,14:57,777
9478,Mitre,Victoria,Tigre,22:15,23:35,675
9479,Belgrano Sur,González Catán,Buenos Aires,15:30,16:24,286
9480,Belgrano Sur,Buenos Aires,Marinos del Crucero,11:45,12:24,496
9481,Roca,La Plata,Temperley,14:15,15:33,533
9482,Belgrano Sur,González Catán,Marinos del Crucero,06:30,07:58,111
9483,Roca,Temperley,Constitución,14:15,15:58,240
9484,Roca,Temperley,Ezeiza,15:15,17:06,203
9485,Sarmiento,Once,Merlo,10:00,11:44,698
9486,Roca,La Plata,Constitución,08:45,10:33,540
9487,San Martín,José C. Paz,Retiro,18:15,20:01,548
9488,Mitre,Victoria,Tigre,12:30,14:05,105
9489,Roca,La Plata,Ezeiza,19:30,21:06,727
9490,Roca,Constitución,La Plata,11:45,13:30,576
9491,Belgrano Sur,Buenos Aires,González Catán,16:00,16:35,169
9492,Sarmiento,Castelar,Merlo,18:45,20:39,143
9493,San Martín,Pilar,José C. Paz,14:45,16:07,742
9494,Sarmiento,Once,Merlo,19:15,20:29,596
9495,Mitre,Retiro,Belgrano,12:45,14:15,448
9496,Sarmiento,Castelar,Once,07:45,08:05,377
9497,Mitre,Belgrano,Victoria,08:00,08:20,158
9498,Mitre,Victoria,Belgrano,06:30,07:33,409
9499,Belgrano Sur,González Catán,Buenos Aires,06:15,06:36,126
9500,Mitre,Victoria,Belgrano,20:00,22:00,309
9501,Mitre,Tigre,Belgrano,16:15,18:02,556
9502,Mitre,Belgrano,Retiro,04:30,04:58,497
9503,Sarmiento,Castelar,Once,14:30,15:03,265
9504,Belgrano Sur,González Catán,Buenos Aires,13:15,15:01,428
